,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 2,Jogo 2,Jogo 2,Jogo 2,Jogo 2,Jogo 2
2467,5110,13,Coritiba,Amarelo,Henrique Gelain Custodio,66.0,Zagueiro,54,5653.0,29.0,Cruzeiro,Róbson Michael Signorini,81,
2468,5110,13,Coritiba,Amarelo,Luccas Claro,3.0,Zagueiro,90+2,5653.0,29.0,Cruzeiro,Ramón Ábila,12,
2469,5110,13,Coritiba,Amarelo,Leandro Silva,15.0,Zagueiro,2,5654.0,29.0,Flamengo,Felipe Vizeu,6,
2470,5112,13,Corinthians,Amarelo,Jadson,10.0,Meio-campo,30,5654.0,29.0,Flamengo,Willian Arão,57,
2471,5112,13,Corinthians,Amarelo,Renato Augusto,8.0,Meio-campo,66,5654.0,29.0,Flamengo,Marcelo Cirino da Silva,87,
2472,5111,13,Joinville,Amarelo,Dankler,2.0,Zagueiro,90+4,5655.0,29.0,Palmeiras,Danilo Neves,3,
2473,5111,13,Joinville,Amarelo,Fabrício de Souza,8.0,Meio-campo,45+1,5655.0,29.0,Palmeiras,Alecsandro,88,
2474,5111,13,Internacional,Amarelo,Eduardo Sasha,9.0,,83,5656.0,29.0,Botafogo-RJ,Bruno César Pereira da Silva,90+2,
2475,5111,13,Internacional,Amarelo,Wellington Aparecido Martins,41.0,Zagueiro,1,5657.0,30.0,Chapecoense,Ananias Elói Castro Monteiro,57,
2476,5111,13,Joinville,Amarelo,Marion Silva Fernandes,11.0,Atacante,67,5657.0,30.0,Chapecoense,Everton Kempes dos Santos Gonçalves,90,
2477,5111,13,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,9.0,Atacante,24,5657.0,30.0,Chapecoense,Thiego,44,
2478,5111,13,Internacional,Amarelo,Muriel Becker,30.0,Goleiro,76,5659.0,30.0,Corinthians,Guilherme Milhomem Gusmão,38,
2479,5113,13,Fluminense,Amarelo,Marcos Júnior,35.0,Meio-campo,82,5659.0,30.0,Corinthians,Guilherme Milhomem Gusmão,55,
2480,5113,13,Athletico-PR,Amarelo,Natanael Batista Pimenta,6.0,Zagueiro,50,5659.0,30.0,Santa Cruz,Grafite,30,
2481,5113,13,Fluminense,Amarelo,Edson Felipe da Cruz,8.0,Meio-campo,23,5659.0,30.0,Corinthians,Jonathan Marlone,48,
2482,5114,13,Cruzeiro,Amarelo,Mário Sérgio Santos Costa,37.0,Meio-campo,72,5659.0,30.0,Santa Cruz,Keno,81,
2483,5114,13,Goias,Amarelo,Diogo Barbosa,6.0,Zagueiro,56,5659.0,30.0,Corinthians,Lucca Borges de Brito,90+2,
2484,5114,13,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,3.0,Zagueiro,36,5660.0,30.0,Botafogo-RJ,Luiz Ricardo Alves,85,Penalty
2485,5115,13,Sport,Amarelo,Jonathan Marlone,8.0,Atacante,45+1,5662.0,30.0,Ponte Preta,Rhayner,24,
2486,5115,13,Sport,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,58,5662.0,30.0,Ponte Preta,Wendel Geraldo Maurício e Silva,37,
2487,5115,13,Palmeiras,Amarelo,Jackson de Souza,26.0,Zagueiro,36,5663.0,30.0,Atletico-MG,Lucas Pratto,85,
2488,5116,13,Avai,Amarelo,Tauã,23.0,,85,5663.0,30.0,Atletico-MG,Fred,36,
2489,5116,13,Avai,Amarelo,Roberto César Zardin Rodrigues,11.0,Meio-campo,40,5663.0,30.0,Atletico-MG,Carlos César Neves,65,
2490,5116,13,Chapecoense,Amarelo,Bruno César Pereira da Silva,31.0,Meio-campo,17,5666.0,30.0,Gremio,Pedro Rocha Neves,45+2,
2491,5116,13,Avai,Amarelo,Romário Guilherme dos Santos,6.0,Zagueiro,43,5664.0,30.0,Fluminense,Marcos Júnior,47,
2492,5116,13,Avai,Amarelo,Éverton Silva,2.0,Zagueiro,37,5664.0,30.0,Flamengo,Luiz Fernando Pereira da Silva,54,
2493,5116,13,Chapecoense,Amarelo,Dener Assunção Braz,6.0,Zagueiro,16,5664.0,30.0,Flamengo,William Matheus,12,Gol Contra
2494,5117,14,Internacional,Amarelo,José Mário de Bona,43.0,Zagueiro,33,5665.0,30.0,Santos,Jonathan Copete,46,
2495,5117,14,Goias,Amarelo,Guilherme Gimenez de Souza,2.0,Zagueiro,84,5667.0,31.0,Atletico-MG,Fred,51,
2496,5118,14,Flamengo,Amarelo,Emerson Sheik,11.0,Meio-campo,40,5667.0,31.0,Botafogo-RJ,Bruno César Pereira da Silva,5,
2497,5118,14,Gremio,Amarelo,Maicon,19.0,Meio-campo,76,5667.0,31.0,Atletico-MG,Leonardo Silva,70,
2498,5118,14,Gremio,Amarelo,Marcelo Hermes,22.0,Zagueiro,45+4,5667.0,31.0,Botafogo-RJ,Rodrigo Pimpão,35,
2499,5118,14,Gremio,Amarelo,Marcelo Grohe,1.0,Goleiro,80,5667.0,31.0,Botafogo-RJ,Dudu Cearense,90+1,
2500,5118,14,Gremio,Amarelo,Pedro Geromel,3.0,Zagueiro,58,5669.0,31.0,Athletico-PR,Matheus Rossetto,20,
2501,5118,14,Gremio,Amarelo,Pedro Rocha Neves,32.0,Meio-campo,40,5669.0,31.0,Athletico-PR,Pablo Felipe Teixeira,68,
2502,5119,14,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,4.0,Zagueiro,67,5670.0,31.0,Internacional,Eduardo Sasha,66,
2503,5119,14,Atletico-MG,Amarelo,Thiago Ribeiro,22.0,Meio-campo,59,5670.0,31.0,Internacional,Victor Vinícius Coelho Santos,81,
2504,5120,14,Athletico-PR,Amarelo,Sidcley Ferreira Pereira,6.0,Zagueiro,86,5670.0,31.0,Flamengo,Réver,57,
2505,5120,14,Chapecoense,Amarelo,Hélio Hermito Zampier Neto,29.0,Zagueiro,82,5671.0,31.0,Palmeiras,Jean Raphael Vanderlei Moreira,84,
2506,5120,14,Chapecoense,Amarelo,Wanderson,5.0,Meio-campo,28,5671.0,31.0,Palmeiras,Jean Raphael Vanderlei Moreira,57,Penalty
2507,5120,14,Athletico-PR,Amarelo,Caique da Silva Santos,23.0,,75,5671.0,31.0,Figueirense,Rafael Silva dos Santos,86,
2508,5120,14,Chapecoense,Amarelo,Roger Rodrigues da Silva,23.0,Atacante,42,5672.0,31.0,Corinthians,Ángel Romero,17,
2509,5121,14,Coritiba,Amarelo,Negueba,7.0,,77,5672.0,31.0,Corinthians,Rodrigo Eduardo Costa Marinho,39,
2510,5121,14,Figueirense,Amarelo,Ricardo de Souza Silva,8.0,Meio-campo,23,5673.0,31.0,Ponte Preta,Maycon de Andrade Barberan,70,
2511,5121,14,Coritiba,Amarelo,Lúcio Flávio,8.0,Meio-campo,72,5673.0,31.0,Ponte Preta,William Pottker,74,
2512,5123,14,Fluminense,Amarelo,Gerson Santos da Silva,30.0,Meio-campo,68,5673.0,31.0,Ponte Preta,Roger Rodrigues da Silva,51,
2513,5123,14,Vasco,Amarelo,Jordi,1.0,Goleiro,82,5675.0,31.0,Sport,Diego Souza,6,
2514,5123,14,Vasco,Amarelo,Jhon Cley,7.0,Meio-campo,64,5674.0,31.0,Santos,Fabián Noguera,21,
2515,5123,14,Vasco,Amarelo,Anderson Salles,5.0,Meio-campo,14,5674.0,31.0,Gremio,Everton Sousa Soares,10,
2516,5123,14,Fluminense,Amarelo,Marcos Júnior,35.0,Meio-campo,90+3,5676.0,31.0,Sao Paulo,Thiago Henrique Mendes Ribeiro,72,
2517,5123,14,Vasco,Amarelo,Sérgio Antônio Borges Júnior,8.0,Meio-campo,86,5676.0,31.0,Sao Paulo,Rodrigo Caio,81,
2518,5123,14,Vasco,Amarelo,Dagoberto Pelentier,10.0,Meio-campo,72,5676.0,31.0,Fluminense,Wellington Alves da Silva,31,Penalty
2519,5123,14,Vasco,Amarelo,Christianno,6.0,Zagueiro,20,5677.0,32.0,Botafogo-RJ,Rodrigo Pimpão,87,
2520,5124,14,Palmeiras,Amarelo,Arouca,5.0,Meio-campo,45+3,5678.0,32.0,Sao Paulo,David Neres Campos,82,
2521,5124,14,Santos,Amarelo,Neto Berola,40.0,,90+5,5678.0,32.0,Sao Paulo,Christian Cueva,11,Penalty
2522,5124,14,Santos,Amarelo,Ricardo Oliveira,9.0,Atacante,30,5679.0,32.0,Corinthians,Rodrigo Eduardo Costa Marinho,45+1,
2523,5124,14,Palmeiras,Amarelo,Egídio de Araújo Pereira Júnior,66.0,Zagueiro,70,5679.0,32.0,Flamengo,Paolo Guerrero,15,
2524,5124,14,Palmeiras,Amarelo,Leandro Almeida,44.0,Zagueiro,32,5679.0,32.0,Flamengo,Paolo Guerrero,59,
2525,5124,14,Santos,Amarelo,Werley Ananias da Silva,2.0,Zagueiro,59,5679.0,32.0,Corinthians,Guilherme Milhomem Gusmão,6,
2526,5122,14,Sao Paulo,Vermelho,Paulo Henrique Ganso,10.0,Meio-campo,82,5680.0,32.0,Cruzeiro,Ariel Cabral,40,
2527,5122,14,Sport,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,47,5681.0,32.0,Sport,José Rogério de Oliveira Melo,32,
2528,5122,14,Sao Paulo,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,50,5681.0,32.0,Palmeiras,Eduardo Pereira Rodrigues,21,
2529,5122,14,Sao Paulo,Vermelho,Luís Fabiano,9.0,,84,5681.0,32.0,Palmeiras,Danilo Neves,45+1,
2530,5122,14,Sao Paulo,Amarelo,Luís Fabiano,9.0,,73,5683.0,32.0,Coritiba,Leandro,64,
2531,5125,14,Avai,Amarelo,Éverton Silva,16.0,,90+1,5683.0,32.0,Fluminense,Gum,15,
2532,5125,14,Avai,Amarelo,Romário Guilherme dos Santos,6.0,Zagueiro,68,5684.0,32.0,Atletico-MG,Júnior Urso,88,
2533,5125,14,Cruzeiro,Amarelo,Mário Sérgio Santos Costa,37.0,Meio-campo,46,5684.0,32.0,Atletico-MG,Fred,90,
2534,5125,14,Avai,Amarelo,André Lima,99.0,,80,5684.0,32.0,Atletico-MG,Rómulo Otero,16,
2535,5126,14,Joinville,Amarelo,Anselmo de Moraes,7.0,Meio-campo,73,5685.0,32.0,Santos,Lucas Rafael Araújo Lima,4,
2536,5126,14,Ponte Preta,Amarelo,Pablo Castro,4.0,Zagueiro,83,5686.0,32.0,America-MG,Éder Lima dos Santos,85,
2537,5126,14,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,34,5687.0,33.0,Sport,José Rogério de Oliveira Melo,54,
2538,5126,14,Joinville,Amarelo,Guti,3.0,Zagueiro,81,5688.0,33.0,Fluminense,Cícero Santos,45+3,
2539,5126,14,Ponte Preta,Amarelo,Cesinha,18.0,,90+3,5688.0,33.0,Fluminense,Richarlison,37,Penalty
2540,5126,14,Ponte Preta,Amarelo,Fernando Paixão da Silva,5.0,Meio-campo,56,5688.0,33.0,Vitoria,Marcelo Machado dos Santos,31,
2541,5126,14,Ponte Preta,Amarelo,Renato de Araújo Chaves Júnior,3.0,Zagueiro,31,5688.0,33.0,Vitoria,Mário Sérgio Santos Costa,88,
2542,5127,15,Avai,Amarelo,Roberto César Zardin Rodrigues,11.0,Meio-campo,53,5689.0,33.0,Atletico-MG,Lucas Pratto,87,
2543,5127,15,Avai,Amarelo,Tauã,7.0,Meio-campo,38,5689.0,33.0,Flamengo,Diego Ribas,33,
2544,5127,15,Athletico-PR,Amarelo,Crysan,9.0,Atacante,30,5689.0,33.0,Flamengo,Paolo Guerrero,90,
2545,5127,15,Avai,Amarelo,Pablo de Barros,5.0,Meio-campo,52,5689.0,33.0,Atletico-MG,Robinho,82,Penalty
2546,5127,15,Athletico-PR,Amarelo,Carlos Eduardo Santos Oliveira,2.0,Zagueiro,41,5691.0,33.0,Chapecoense,Bruno Rangel,84,Penalty
2547,5127,15,Athletico-PR,Amarelo,Sidcley Ferreira Pereira,6.0,Zagueiro,18,5691.0,33.0,Corinthians,Giovanni Augusto,74,Penalty
2548,5129,15,Atletico-MG,Amarelo,Rafael de Souza Pereira,5.0,Meio-campo,45+1,5690.0,33.0,Athletico-PR,Manoel Messias Silva Carvalho,14,Gol Contra
2549,5129,15,Figueirense,Amarelo,Yago Rocha,27.0,,86,5693.0,33.0,Santa Cruz,Léo Moura,32,
2550,5129,15,Figueirense,Amarelo,Dudu,11.0,Meio-campo,45+1,5693.0,33.0,Internacional,Victor Vinícius Coelho Santos,7,
2551,5129,15,Atletico-MG,Amarelo,Jesús Dátolo,10.0,Meio-campo,38,5695.0,33.0,Santos,Jonathan Copete,67,
2552,5129,15,Figueirense,Amarelo,Leandro Silva,2.0,Zagueiro,47,5696.0,33.0,America-MG,Michael Vinicius Silva de Morais,27,
2553,5129,15,Figueirense,Amarelo,Saimon Pains Tormen,20.0,Zagueiro,14,5698.0,34.0,Sao Paulo,Andrés Chávez,67,
2554,5131,15,Santos,Amarelo,José Carlos Cracco Neto,37.0,Zagueiro,51,5698.0,34.0,Sao Paulo,Luiz Araújo,90+3,
2555,5131,15,Joinville,Amarelo,Fabrício de Souza,8.0,Meio-campo,14,5698.0,34.0,Sao Paulo,Christian Cueva,14,Penalty
2556,5131,15,Santos,Amarelo,David Braz,14.0,Zagueiro,67,5698.0,34.0,Sao Paulo,David Neres Campos,61,
2557,5131,15,Joinville,Amarelo,Anselmo de Moraes,7.0,Meio-campo,64,5699.0,34.0,Santos,Ricardo Oliveira,67,
2558,5130,15,Chapecoense,Amarelo,Bruno César Pereira da Silva,31.0,Meio-campo,90+1,5699.0,34.0,Ponte Preta,William Pottker,22,Penalty
2559,5130,15,Fluminense,Amarelo,Antônio Carlos dos Santos Aguiar,2.0,Zagueiro,89,5699.0,34.0,Santos,Jonathan Copete,89,
2560,5130,15,Fluminense,Amarelo,Jean Raphael Vanderlei Moreira,7.0,Meio-campo,45+2,5700.0,34.0,Santa Cruz,Léo Moura,33,
2561,5130,15,Fluminense,Vermelho,Lucas Gomes,32.0,,90+5,5702.0,34.0,Palmeiras,Cleiton Xavier,17,
2562,5130,15,Chapecoense,Amarelo,Cléber Santana,88.0,Meio-campo,42,5703.0,34.0,Vitoria,Mário Sérgio Santos Costa,82,
2563,5130,15,Fluminense,Amarelo,Edson Felipe da Cruz,8.0,Meio-campo,76,5703.0,34.0,Vitoria,David Corrêa da Fonseca,69,
2564,5132,15,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,45,5703.0,34.0,Athletico-PR,Pablo Felipe Teixeira,30,
2565,5132,15,Internacional,Amarelo,Nicolás Freitas,5.0,,55,5703.0,34.0,Vitoria,Mário Sérgio Santos Costa,5,
2566,5132,15,Ponte Preta,Amarelo,Biro-Biro,11.0,Meio-campo,78,5703.0,34.0,Athletico-PR,Pablo Felipe Teixeira,43,
2567,5132,15,Internacional,Amarelo,Geferson Cerqueira Teles,24.0,Zagueiro,68,5701.0,34.0,Cruzeiro,Alisson Euler de Freitas Castro,51,
2568,5135,15,Goias,Amarelo,Carlos Eduardo Ferreira de Souza,19.0,,84,5701.0,34.0,Cruzeiro,Rafael Sóbis,26,
2569,5135,15,Flamengo,Amarelo,Paolo Guerrero,9.0,Atacante,56,5701.0,34.0,Fluminense,Richarlison,9,
2570,5135,15,Goias,Amarelo,Diogo Barbosa,6.0,Zagueiro,76,5701.0,34.0,Fluminense,Ramón Ábila,90+3,Gol Contra
2571,5133,15,Coritiba,Amarelo,Rafhael Lucas,99.0,Atacante,70,5701.0,34.0,Cruzeiro,Willian Gomes de Siqueira,45,
2572,5133,15,Corinthians,Amarelo,Ralf de Souza Teles,5.0,,88,5701.0,34.0,Cruzeiro,Giorgian De Arrascaeta,46,
2573,5133,15,Corinthians,Amarelo,Cássio Ramos,12.0,Goleiro,66,5704.0,34.0,Coritiba,Raphael Cavalcante Veiga,53,
2574,5133,15,Coritiba,Amarelo,Evandro da Silva,17.0,,75,5704.0,34.0,Coritiba,Kléber,90+3,Penalty
2575,5133,15,Coritiba,Amarelo,Leandro Silva,15.0,Zagueiro,28,5705.0,34.0,Chapecoense,Everton Kempes dos Santos Gonçalves,76,
2576,5133,15,Corinthians,Amarelo,Felipe Augusto de Almeida Monteiro,28.0,Zagueiro,85,5706.0,34.0,Sport,José Rogério de Oliveira Melo,47,
2577,5134,15,Cruzeiro,Amarelo,Fabrício dos Santos Silva,6.0,Zagueiro,90+3,5706.0,34.0,Sport,Diego Souza,45,
2578,5136,15,Vasco,Amarelo,Dagoberto Pelentier,10.0,Meio-campo,20,5706.0,34.0,Sport,Diego Souza,90,
2579,5136,15,Palmeiras,Amarelo,Victor Ramos,3.0,Zagueiro,90+2,5707.0,35.0,Athletico-PR,Hernani Azevedo Junior,62,Penalty
2580,5136,15,Vasco,Amarelo,Madson,2.0,Zagueiro,86,5707.0,35.0,Fluminense,Cícero Santos,29,
2581,5136,15,Vasco,Amarelo,Rodrigo Baldasso da Costa,3.0,Zagueiro,10,5708.0,35.0,Chapecoense,Everton Kempes dos Santos Gonçalves,33,
2582,5137,16,Vasco,Amarelo,Luan Garcia Teixeira,4.0,Zagueiro,70,5708.0,35.0,Chapecoense,Sérgio Manoel Barbosa Santos,65,
2583,5137,16,Vasco,Amarelo,Christianno,6.0,Zagueiro,87,5709.0,35.0,Coritiba,Leandro,75,
2584,5137,16,Vasco,Amarelo,Sérgio Antônio Borges Júnior,8.0,Meio-campo,27,5710.0,35.0,Cruzeiro,Henrique Pacheco Lima,43,
2585,5138,16,Sao Paulo,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,88,5711.0,35.0,Flamengo,Éverton Cardoso da Silva,33,
2586,5139,16,Gremio,Vermelho,Walace,5.0,Meio-campo,50,5712.0,35.0,Corinthians,Guilherme Camacho,44,
2587,5139,16,Fluminense,Amarelo,Ronaldinho Gaúcho,10.0,Atacante,73,5712.0,35.0,Figueirense,Rafael Moura,90+3,
2588,5139,16,Gremio,Amarelo,Rafael Galhardo,2.0,Zagueiro,81,5713.0,35.0,Santos,Jonathan Copete,35,
2589,5139,16,Fluminense,Amarelo,Jean Raphael Vanderlei Moreira,7.0,Meio-campo,83,5713.0,35.0,Santos,Ricardo Oliveira,68,Penalty
2590,5139,16,Fluminense,Amarelo,Henrique Souza,21.0,Zagueiro,34,5713.0,35.0,Santos,Jonathan Copete,84,
2591,5139,16,Gremio,Amarelo,Walace,5.0,Meio-campo,16,5713.0,35.0,Vitoria,Mário Sérgio Santos Costa,62,Penalty
2592,5141,16,Palmeiras,Amarelo,Victor Ramos,3.0,Zagueiro,65,5713.0,35.0,Vitoria,Serginho,90+3,
2593,5141,16,Athletico-PR,Amarelo,Kadu,4.0,Zagueiro,39,5714.0,35.0,Sao Paulo,Andrés Chávez,12,
2594,5141,16,Athletico-PR,Amarelo,Christián Vilches,3.0,Zagueiro,90+3,5714.0,35.0,Gremio,Ramiro Moschen Benetti,66,
2595,5140,16,Coritiba,Amarelo,Ruy Franco de Almeida Junior,26.0,Meio-campo,67,5715.0,35.0,Internacional,Valdívia,13,
2596,5140,16,Coritiba,Amarelo,Hélder,23.0,,39,5715.0,35.0,Ponte Preta,Antonio Carlos Capocasali,57,
2597,5140,16,Goias,Amarelo,Fred,4.0,Zagueiro,90+5,5716.0,35.0,Atletico-MG,Lucas Pratto,59,
2598,5140,16,Goias,Amarelo,Erik Nascimento de Lima,11.0,Atacante,73,5716.0,35.0,Palmeiras,Gabriel Jesus,27,
2599,5140,16,Coritiba,Amarelo,Wilson Rodrigues de Moura Júnior,84.0,Goleiro,55,5717.0,36.0,Vitoria,Kieza,57,
2600,5140,16,Coritiba,Amarelo,Leandro Silva,15.0,Zagueiro,39,5717.0,36.0,Vitoria,Mário Sérgio Santos Costa,61,
2601,5140,16,Goias,Amarelo,Renan Brito Soares,1.0,Goleiro,85,5717.0,36.0,Vitoria,Willian Farias,23,
2602,5140,16,Goias,Amarelo,Patrick,7.0,Meio-campo,48,5717.0,36.0,Vitoria,Zé Love,46,
2603,5142,16,Joinville,Amarelo,Marcelo Costa,10.0,Meio-campo,50,5718.0,36.0,Santos,Ricardo Oliveira,48,
2604,5142,16,Joinville,Amarelo,Silvinho,19.0,,71,5718.0,36.0,Cruzeiro,Giorgian De Arrascaeta,22,
2605,5142,16,Avai,Amarelo,Eduardo Neto,8.0,Meio-campo,31,5718.0,36.0,Cruzeiro,Manoel Messias Silva Carvalho,89,
2606,5143,16,Internacional,Amarelo,Wellington Aparecido Martins,41.0,,75,5718.0,36.0,Santos,Ricardo Oliveira,62,Penalty
2607,5143,16,Internacional,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,40,5719.0,36.0,Palmeiras,Eduardo Pereira Rodrigues,63,
2608,5143,16,Chapecoense,Amarelo,Wagner Ricardo Silva da Silva,47.0,Meio-campo,35,5721.0,36.0,Gremio,Negueba,25,
2609,5143,16,Internacional,Amarelo,Alex Raphael Meschini,12.0,,52,5721.0,36.0,Gremio,Miller Bolaños,65,
2610,5143,16,Chapecoense,Amarelo,Bruno César Pereira da Silva,31.0,Meio-campo,42,5721.0,36.0,Gremio,Fred,11,
2611,5144,16,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,3.0,Zagueiro,23,5722.0,36.0,Ponte Preta,Wendel Geraldo Maurício e Silva,42,
2612,5144,16,Ponte Preta,Amarelo,Josimar,8.0,Meio-campo,26,5720.0,36.0,Athletico-PR,Thiago Heleno,35,Penalty
2613,5144,16,Figueirense,Amarelo,Clayton da Silveira da Silva,7.0,Atacante,89,5720.0,36.0,Athletico-PR,André Lima,22,
2614,5144,16,Ponte Preta,Amarelo,Juninho,6.0,Zagueiro,89,5723.0,36.0,Flamengo,Diego Ribas,29,
2615,5144,16,Ponte Preta,Amarelo,Fernando Paixão da Silva,5.0,Meio-campo,10,5723.0,36.0,Coritiba,Willian José de Souza,43,
2616,5145,16,Flamengo,Amarelo,Paolo Guerrero,9.0,Atacante,90+4,5723.0,36.0,Coritiba,Kléber,88,
2617,5145,16,Flamengo,Amarelo,Emerson Sheik,11.0,Meio-campo,43,5723.0,36.0,Flamengo,Gabriel Santana,2,
2618,5145,16,Santos,Amarelo,Werley Ananias da Silva,2.0,Zagueiro,89,5724.0,36.0,Chapecoense,Tiaguinho,45+1,
2619,5145,16,Flamengo,Amarelo,Wallace Reis da Silva,14.0,Zagueiro,63,5724.0,36.0,Chapecoense,Dener Assunção Braz,39,
2620,5145,16,Flamengo,Amarelo,Márcio Rodrigues Araújo,8.0,Meio-campo,13,5725.0,36.0,Atletico-MG,Clayton da Silveira da Silva,55,
2621,5145,16,Santos,Amarelo,José Carlos Cracco Neto,37.0,Zagueiro,27,5725.0,36.0,Santa Cruz,Keno,31,
2622,5146,16,Sport,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,90+4,5725.0,36.0,Atletico-MG,Hyuri,80,
2623,5146,16,Cruzeiro,Amarelo,Mayke,22.0,Zagueiro,27,5725.0,36.0,Santa Cruz,Grafite,14,Penalty
2624,5146,16,Cruzeiro,Amarelo,Charles Fernando Basílio da Silva,28.0,Meio-campo,82,5725.0,36.0,Santa Cruz,Cícero Vítor dos Santos Júnior,59,
2625,5147,17,Avai,Amarelo,Eltinho,6.0,Zagueiro,52,5725.0,36.0,Atletico-MG,Fred,6,
2626,5147,17,Fluminense,Amarelo,Lucas Pierre Santos Oliveira,5.0,Meio-campo,41,5726.0,36.0,Corinthians,Jonathan Marlone,56,Penalty
2627,5147,17,Avai,Amarelo,Rômulo,11.0,Atacante,72,5728.0,37.0,Botafogo-RJ,Luiz Ricardo Alves,17,
2628,5147,17,Fluminense,Amarelo,Edson Felipe da Cruz,8.0,Meio-campo,78,5728.0,37.0,Ponte Preta,William Pottker,66,
2629,5148,17,Coritiba,Amarelo,José Carlos Ferreira Júnior,28.0,Zagueiro,35,5727.0,37.0,Sport,Rodney Wallace,12,
2630,5148,17,Coritiba,Amarelo,Ivan Aparecido Martins,13.0,Zagueiro,10,5727.0,37.0,Sport,Ronaldo Alves,80,
2631,5148,17,Santos,Amarelo,Lucas Rafael Araújo Lima,20.0,Meio-campo,11,5727.0,37.0,America-MG,Danilo Barcelos,53,
2632,5148,17,Coritiba,Amarelo,Ruy Franco de Almeida Junior,26.0,Meio-campo,23,5727.0,37.0,America-MG,Michael Vinicius Silva de Morais,64,
2633,5148,17,Coritiba,Amarelo,João Paulo Silva,31.0,Meio-campo,8,5733.0,37.0,Internacional,Valdívia,75,
2634,5150,17,Vasco,Amarelo,Madson,2.0,Zagueiro,49,5730.0,37.0,Atletico-MG,Hyuri,23,
2635,5150,17,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,9.0,Atacante,90+7,5730.0,37.0,Sao Paulo,Maicon Pereira Roque,25,
2636,5150,17,Joinville,Amarelo,Marion Silva Fernandes,20.0,,86,5730.0,37.0,Sao Paulo,Gilberto Oliveira Souza Junior,90+1,
2637,5150,17,Vasco,Amarelo,Anderson Salles,8.0,Meio-campo,28,5732.0,37.0,Flamengo,Paolo Guerrero,5,
2638,5150,17,Joinville,Amarelo,Diego Jara Rodrigues,6.0,Zagueiro,90+3,5732.0,37.0,Flamengo,Diego Ribas,87,
2639,5150,17,Joinville,Amarelo,Marcelo Costa,10.0,Meio-campo,40,5731.0,37.0,Palmeiras,Fabiano,26,
2640,5153,17,Ponte Preta,Amarelo,Pablo Castro,4.0,Zagueiro,20,5735.0,37.0,Santa Cruz,Grafite,49,
2641,5153,17,Flamengo,Amarelo,Luiz Antônio de Souza Soares,15.0,,79,5735.0,37.0,Santa Cruz,Arthur Caike do Nascimento Cruz,90,
2642,5153,17,Flamengo,Amarelo,Éverton Cardoso da Silva,22.0,Meio-campo,45+2,5735.0,37.0,Santa Cruz,Grafite,88,
2643,5153,17,Ponte Preta,Amarelo,Elton Junior Melo Ataíde,16.0,,84,5735.0,37.0,Gremio,Miller Bolaños,53,
2644,5153,17,Flamengo,Amarelo,Paolo Guerrero,9.0,Atacante,80,5735.0,37.0,Santa Cruz,Léo Moura,61,
2645,5153,17,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,36.0,Zagueiro,69,5735.0,37.0,Santa Cruz,Roberto Heuchayer,86,
2646,5152,17,Cruzeiro,Amarelo,Fabrício dos Santos Silva,6.0,Meio-campo,71,5734.0,37.0,Figueirense,Marcos Roberto da Silva Barbosa,18,
2647,5152,17,Cruzeiro,Amarelo,Vinícius Vasconcelos Araújo,39.0,Atacante,45,5736.0,37.0,Vitoria,Mário Sérgio Santos Costa,11,
2648,5152,17,Palmeiras,Amarelo,Egídio de Araújo Pereira Júnior,66.0,Zagueiro,90+3,5741.0,38.0,Cruzeiro,Giorgian De Arrascaeta,24,
2649,5152,17,Palmeiras,Amarelo,Victor Ramos,3.0,Zagueiro,45+3,5741.0,38.0,Corinthians,Jonathan Marlone,55,
2650,5152,17,Cruzeiro,Amarelo,Manoel Messias Silva Carvalho,27.0,Zagueiro,49,5741.0,38.0,Cruzeiro,Ezequiel,57,
2651,5152,17,Cruzeiro,Amarelo,Willians Domingos Fernandes,5.0,Meio-campo,20,5741.0,38.0,Cruzeiro,Róbson Michael Signorini,59,
2652,5152,17,Palmeiras,Amarelo,Lucas Rios Marques,32.0,Zagueiro,56,5741.0,38.0,Corinthians,Guilherme Milhomem Gusmão,8,
2653,5154,17,Goias,Amarelo,Guilherme Gimenez de Souza,2.0,Zagueiro,31,5738.0,38.0,Fluminense,Douglas Augusto Soares Gomes,72,
2654,5154,17,Atletico-MG,Amarelo,Douglas Santos,6.0,Zagueiro,9,5738.0,38.0,Internacional,Gustavo Ferrareis,88,
2655,5154,17,Goias,Amarelo,Fred,4.0,Zagueiro,41,5739.0,38.0,Botafogo-RJ,Bruno César Pereira da Silva,17,
